"열린동물병원","대구광역시 동구 아양로 17 (신암동)","952-7227",
"수종합동물병원","부산광역시 금정구 금강로 340 (장전동)","582-9335,011-1755-93",
"남산동물병원","부산광역시 금정구 금강로 703-3 (남산동)","517-8275",
"에이스종합동물병원","부산광역시 금정구 금강로 578 (구서동)","582-8701",
"구서동물병원","부산광역시 금정구 금강로 454 (구서동)","512-1661",
"장전동물병원","부산광역시 금정구 금강로335번길 1 (장전동)","581-3133",
"수비동물병원","부산광역시 금정구 부곡로 142 (부곡동)","518-7427",
"킹동물병원","부산광역시 금정구 중앙대로 1617-12, 상가128호 (부곡동, 푸르지오아파트)","515-5179, 010-7197-7",
"순동물병원","부산광역시 금정구 금강로 206-3 (장전동)","516-7585",
"금정동물병원","부산광역시 금정구 금강로 188 (장전동)","515-8771",
"참 행복한 동물병원","부산광역시 금정구 금강로 393 (구서동)","051-714-7075",
"동물병원 산책","부산광역시 금정구 수림로 25 (부곡동)","714-0209",
"드림동물병원","부산광역시 금정구 금강로 539 (구서동)",
"노블동물병원","경상남도 창원시 성산구 원이대로473번길 9, 217,218호 (반림동, 노블파크아파트)","055-266-7975",
"DK동물병원","경상북도 칠곡군 동명면 금암동석4길 29",
"갤럭시펫 동물병원","경기도 화성시 영통로 23 (반월동)",
"어울림동물병원","서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)","02-305-4242",
"해치동물병원","서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)","02-535-0975",
"한빛동물병원","제주특별자치도 제주시 애조로 1230 (오라이동)","064-748-7572",
"단비동물병원","경상남도 거창군 거창읍 공수들1길 33","055-945-5475",
"지동범동물병원","부산광역시 금정구 중앙대로 1640 (부곡동, 신정빌딩 2층)","515-7450",
"부곡동물병원","부산광역시 금정구 부곡로 86 (부곡동)","517-9247",
"한독동물병원","부산광역시 금정구 서동로 200-0 (서동)","531-2852",
"수종합동물병원","부산광역시 금정구 금강로 340 (장전동)","582-9335,011-1755-93",
"남산동물병원","부산광역시 금정구 금강로 703-3 (남산동)","517-8275",
"에이스종합동물병원","부산광역시 금정구 금강로 578 (구서동)","582-8701",
"구서동물병원","부산광역시 금정구 금강로 454 (구서동)","512-1661",
"장전동물병원","부산광역시 금정구 금강로335번길 1 (장전동)","581-3133",
"수비동물병원","부산광역시 금정구 부곡로 142 (부곡동)","518-7427",
"킹동물병원","부산광역시 금정구 중앙대로 1617-12, 상가128호 (부곡동, 푸르지오아파트)","515-5179, 010-7197-7",
"순동물병원","부산광역시 금정구 금강로 206-3 (장전동)","516-7585",
"금정동물병원","부산광역시 금정구 금강로 188 (장전동)","515-8771",
"참 행복한 동물병원","부산광역시 금정구 금강로 393 (구서동)","051-714-7075",
"동물병원 산책","부산광역시 금정구 수림로 25 (부곡동)","714-0209",
"드림동물병원","부산광역시 금정구 금강로 539 (구서동)",
"노블동물병원","경상남도 창원시 성산구 원이대로473번길 9, 217,218호 (반림동, 노블파크아파트)","055-266-7975",
"DK동물병원","경상북도 칠곡군 동명면 금암동석4길 29",
"갤럭시펫 동물병원","경기도 화성시 영통로 23 (반월동)",
"어울림동물병원","서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)","02-305-4242",
"해치동물병원","서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)","02-535-0975",
"한빛동물병원","제주특별자치도 제주시 애조로 1230 (오라이동)","064-748-7572",
"단비동물병원","경상남도 거창군 거창읍 공수들1길 33","055-945-5475",
"경주축협동물병원(황성점)","경상북도 경주시 유림로5번길 99-8 (황성동)","054-773-7381",
"정든동물병원","제주특별자치도 서귀포시 신서로48번길 31 (강정동, 명성 클리닉 빌딩)","064-738-7975",
"햇살가득동물병원","세종특별자치시 보듬3로 38, 1층 101호 (도담동)","044-865-7975",
"엘케이동물의료센터","충청북도 청주시 상당구 중고개로 191 (용암동)","043-288-7599",
"해운대 플러스동물병원","부산광역시 해운대구 세실로 30, 223호 (좌동, 경동지플러스)","915-8275",
"펠리스 동물병원","부산광역시 해운대구 해운대해변로197번길 12, 3층 (우동, 더펫텔프리미엄스위트)","051-999-2000",
"나우 동물병원","경상남도 양산시 신기강변2길 37 (신기동)","055-383-7851",
"네오메디컬동물병원","부산광역시 강서구 명지국제6로 234 (명지동)","0512914545",
"수비동물병원","부산광역시 금정구 부곡로 142 (부곡동)","518-7427",
"킹동물병원","부산광역시 금정구 중앙대로 1617-12, 상가128호 (부곡동, 푸르지오아파트)","515-5179, 010-7197-7",
"순동물병원","부산광역시 금정구 금강로 206-3 (장전동)","516-7585",
"금정동물병원","부산광역시 금정구 금강로 188 (장전동)","515-8771",
"참 행복한 동물병원","부산광역시 금정구 금강로 393 (구서동)","051-714-7075",
"동물병원 산책","부산광역시 금정구 수림로 25 (부곡동)","714-0209",
"드림동물병원","부산광역시 금정구 금강로 539 (구서동)",
"노블동물병원","경상남도 창원시 성산구 원이대로473번길 9, 217,218호 (반림동, 노블파크아파트)","055-266-7975",
"DK동물병원","경상북도 칠곡군 동명면 금암동석4길 29",
"갤럭시펫 동물병원","경기도 화성시 영통로 23 (반월동)",
"어울림동물병원","서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)","02-305-4242",
"해치동물병원","서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)","02-535-0975",
"한빛동물병원","제주특별자치도 제주시 애조로 1230 (오라이동)","064-748-7572",
"단비동물병원","경상남도 거창군 거창읍 공수들1길 33","055-945-5475",
"경주축협동물병원(황성점)","경상북도 경주시 유림로5번길 99-8 (황성동)","054-773-7381",
"정든동물병원","제주특별자치도 서귀포시 신서로48번길 31 (강정동, 명성 클리닉 빌딩)","064-738-7975",
"햇살가득동물병원","세종특별자치시 보듬3로 38, 1층 101호 (도담동)","044-865-7975",
"엘케이동물의료센터","충청북도 청주시 상당구 중고개로 191 (용암동)","043-288-7599",
"해운대 플러스동물병원","부산광역시 해운대구 세실로 30, 223호 (좌동, 경동지플러스)","915-8275",
"펠리스 동물병원","부산광역시 해운대구 해운대해변로197번길 12, 3층 (우동, 더펫텔프리미엄스위트)","051-999-2000",
"나우 동물병원","경상남도 양산시 신기강변2길 37 (신기동)","055-383-7851",
"네오메디컬동물병원","부산광역시 강서구 명지국제6로 234 (명지동)","0512914545",
"센텀동물병원","경상남도 통영시 무전1길 64-24 (무전동)",
"전동물병원 (출장진료전문병원)","충청북도 음성군 대소면 대금로 822, A단지 나동 104호 (대왕하이텍공구타운A단지)",
"정이룸 동물병원","인천광역시 서구 원당대로 664, 102호 (당하동, 창신프라자)",
"라온동물병원","대전광역시 동구 대전로 446 (가오동)",
"견우동물병원","경기도 광주시 태봉로 26, 101호 (태전동, 대한상가)","767-0079",
"지엘 동물병원","경기도 남양주시 경춘로 456, 1층 (지금동)","031-565-7775",
"나은동물병원","경기도 의정부시 회룡로 178 (장암동)",
"배곧 코코동물병원","경기도 시흥시 함송로 15, 1층 104,105호 (정왕동, 화신프라자)","031-434-0863",
"DK동물병원","경상북도 칠곡군 동명면 금암동석4길 29",
"갤럭시펫 동물병원","경기도 화성시 영통로 23 (반월동)",
"어울림동물병원","서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)","02-305-4242",
"해치동물병원","서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)","02-535-0975",
"한빛동물병원","제주특별자치도 제주시 애조로 1230 (오라이동)","064-748-7572",
"단비동물병원","경상남도 거창군 거창읍 공수들1길 33","055-945-5475",
"경주축협동물병원(황성점)","경상북도 경주시 유림로5번길 99-8 (황성동)","054-773-7381",
"정든동물병원","제주특별자치도 서귀포시 신서로48번길 31 (강정동, 명성 클리닉 빌딩)","064-738-7975",
"햇살가득동물병원","세종특별자치시 보듬3로 38, 1층 101호 (도담동)","044-865-7975",
"엘케이동물의료센터","충청북도 청주시 상당구 중고개로 191 (용암동)","043-288-7599",
"해운대 플러스동물병원","부산광역시 해운대구 세실로 30, 223호 (좌동, 경동지플러스)","915-8275",
"펠리스 동물병원","부산광역시 해운대구 해운대해변로197번길 12, 3층 (우동, 더펫텔프리미엄스위트)","051-999-2000",
"나우 동물병원","경상남도 양산시 신기강변2길 37 (신기동)","055-383-7851",
"네오메디컬동물병원","부산광역시 강서구 명지국제6로 234 (명지동)","0512914545",
"센텀동물병원","경상남도 통영시 무전1길 64-24 (무전동)",
"전동물병원 (출장진료전문병원)","충청북도 음성군 대소면 대금로 822, A단지 나동 104호 (대왕하이텍공구타운A단지)",
"정이룸 동물병원","인천광역시 서구 원당대로 664, 102호 (당하동, 창신프라자)",
"라온동물병원","대전광역시 동구 대전로 446 (가오동)",
"견우동물병원","경기도 광주시 태봉로 26, 101호 (태전동, 대한상가)","767-0079",
"지엘 동물병원","경기도 남양주시 경춘로 456, 1층 (지금동)","031-565-7775",
"나은동물병원","경기도 의정부시 회룡로 178 (장암동)",
"배곧 코코동물병원","경기도 시흥시 함송로 15, 1층 104,105호 (정왕동, 화신프라자)","031-434-0863",
"송파스마일동물병원","서울특별시 송파구 새말로5길 17 (문정동)","02-448-7588",
"거제동물병원","부산광역시 연제구 거제대로 146 (거제동)","862-8668",
"청조동물병원","부산광역시 연제구 온천천남로 4 (연산동)","503-0688/010-6500-81",
"현대동물병원","부산광역시 연제구 과정로 171-1 (연산동)","755-4765",
"양지동물병원","부산광역시 연제구 월드컵대로114번길 1 (연산동)","867-5595",
"아시아드 동물병원","부산광역시 연제구 아시아드대로 83 (거제동)","504-0079",
"라이프 동물병원","부산광역시 연제구 중앙대로 1159 (연산동,남일아파트 A-110)","853-7588",
"피정현 동물병원","부산광역시 연제구 거제천로 258 (연산동, 월드빌스포츠센터)","864-7582, 010-3350-0",
"햇살가득동물병원","세종특별자치시 보듬3로 38, 1층 101호 (도담동)","044-865-7975",
"엘케이동물의료센터","충청북도 청주시 상당구 중고개로 191 (용암동)","043-288-7599",
"해운대 플러스동물병원","부산광역시 해운대구 세실로 30, 223호 (좌동, 경동지플러스)","915-8275",
"펠리스 동물병원","부산광역시 해운대구 해운대해변로197번길 12, 3층 (우동, 더펫텔프리미엄스위트)","051-999-2000",
"나우 동물병원","경상남도 양산시 신기강변2길 37 (신기동)","055-383-7851",
"네오메디컬동물병원","부산광역시 강서구 명지국제6로 234 (명지동)","0512914545",
"센텀동물병원","경상남도 통영시 무전1길 64-24 (무전동)",
"전동물병원 (출장진료전문병원)","충청북도 음성군 대소면 대금로 822, A단지 나동 104호 (대왕하이텍공구타운A단지)",
"정이룸 동물병원","인천광역시 서구 원당대로 664, 102호 (당하동, 창신프라자)",
"라온동물병원","대전광역시 동구 대전로 446 (가오동)",
"견우동물병원","경기도 광주시 태봉로 26, 101호 (태전동, 대한상가)","767-0079",
"지엘 동물병원","경기도 남양주시 경춘로 456, 1층 (지금동)","031-565-7775",
"나은동물병원","경기도 의정부시 회룡로 178 (장암동)",
"배곧 코코동물병원","경기도 시흥시 함송로 15, 1층 104,105호 (정왕동, 화신프라자)","031-434-0863",
"송파스마일동물병원","서울특별시 송파구 새말로5길 17 (문정동)","02-448-7588",
"거제동물병원","부산광역시 연제구 거제대로 146 (거제동)","862-8668",
"청조동물병원","부산광역시 연제구 온천천남로 4 (연산동)","503-0688/010-6500-81",
"현대동물병원","부산광역시 연제구 과정로 171-1 (연산동)","755-4765",
