"압구정웰동물병원","서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )","3443-0275",
"도담도담동물병원","광주광역시 광산구 첨단중앙로 150 (쌍암동)","062-973-7579",
"다옴동물병원","서울특별시 강남구 광평로10길 50 (일원동, 청솔빌리지상가 23-25호, 33호)","02-2226-7975",
"포레동물병원","서울특별시 성동구 성수일로 33, 1층 (성수동1가, 정인숙보습학원)","02-468-7975",
"온천동물병원","부산광역시 동래구 아시아드대로 207 (온천동)","051-505-4088",
"수안동물병원(출장진료전문)","충청남도 아산시 둔포면 충무로 1779",
"라임동물병원","경상남도 김해시 진영읍 김해대로361번길 8 (굿프라임빌딩 2층 202호)","055-345-1612",
"현클리닉","제주특별자치도 서귀포시 남원읍 위미항구로 395-31, D동","064-764-0799",
"서재동물병원","대구광역시 달성군 다사읍 서재로 140","053-585-5225",
"FM 동물메디컬센터","경기도 고양시 덕양구 화중로 76, 102,103호 (화정동, 대감빌딩)","031-979-7975",
"양산 24시 S동물메디컬센터","경상남도 양산시 물금읍 증산역로 174, 201,202호 (일선프라자)","055-382-2475",
"웰빙동물병원","경기도 수원시 영통구 웰빙타운로 47, 104호,202호 (이의동)","031-212-5567",
"바론동물의료센터","서울특별시 동대문구 이문로 136, F2-7 F2-8호 (이문동, 이문동 웰츠타워)","385-4821,010-5156-62",
"펫앤유 24시 동물병원","경기도 고양시 덕양구 통일로 1128 (내유동)","031-962-8274",
"풍산동물병원","경상북도 안동시 풍산읍 풍산태사로 1077-2","054-858-5120",
"마루동물병원","서울특별시 송파구 양산로4길 13 (거여동, 우토 파크빌딩)","024438898",
"포레스트동물병원","경기도 안양시 동안구 평촌대로 352, 1층 (비산동, 성준빌딩)","031-388-3889",
"드림동물병원","인천광역시 연수구 먼우금로 88, 105호 (동춘동, 상산빌딩)","032-822-7588",
"밀리언동물병원","서울특별시 양천구 신월로 320 (신정동)","02-2061-5277",
"이스턴동물병원","경기도 안양시 동안구 달안로 61, 139호 (비산동, 샛별한양아파트)","031-386-8875",
"쿨펫동물병원","경기도 군포시 산본로 347, 5층 (산본동, 이마트백화점)","031-398-0075",
"24시 언제나 동물병원","광주광역시 북구 하백로5번길 1 (매곡동)","062-571-0011",
"동편동물병원","경기도 안양시 동안구 동편로27번길 7, 1층 107,108호 (관양동)","031-426-8661",
"도담도담동물병원","광주광역시 광산구 첨단중앙로 150 (쌍암동)","062-973-7579",
"다옴동물병원","서울특별시 강남구 광평로10길 50 (일원동, 청솔빌리지상가 23-25호, 33호)","02-2226-7975",
"포레동물병원","서울특별시 성동구 성수일로 33, 1층 (성수동1가, 정인숙보습학원)","02-468-7975",
"온천동물병원","부산광역시 동래구 아시아드대로 207 (온천동)","051-505-4088",
"수안동물병원(출장진료전문)","충청남도 아산시 둔포면 충무로 1779",
"라임동물병원","경상남도 김해시 진영읍 김해대로361번길 8 (굿프라임빌딩 2층 202호)","055-345-1612",
"현클리닉","제주특별자치도 서귀포시 남원읍 위미항구로 395-31, D동","064-764-0799",
"서재동물병원","대구광역시 달성군 다사읍 서재로 140","053-585-5225",
"FM 동물메디컬센터","경기도 고양시 덕양구 화중로 76, 102,103호 (화정동, 대감빌딩)","031-979-7975",
"양산 24시 S동물메디컬센터","경상남도 양산시 물금읍 증산역로 174, 201,202호 (일선프라자)","055-382-2475",
"웰빙동물병원","경기도 수원시 영통구 웰빙타운로 47, 104호,202호 (이의동)","031-212-5567",
"바론동물의료센터","서울특별시 동대문구 이문로 136, F2-7 F2-8호 (이문동, 이문동 웰츠타워)","385-4821,010-5156-62",
"펫앤유 24시 동물병원","경기도 고양시 덕양구 통일로 1128 (내유동)","031-962-8274",
"가나수산동물병원","경상남도 통영시 장좌로 63 (정량동, 우리수산약품)",
"해동가축병원","전라북도 군산시 중앙로 56 (장재동, 해동가축병원약품)","442-1593",
"로뎀동물병원","경기도 파주시 문산읍 방촌로 1636 (로뎀동물병원)","031-952-7576",
"웰니스클리닉 파주운정점","경기도 파주시 한울로 123 (동패동, 이마트운정점)","031-942-7524",
"호크마 동물병원","제주특별자치도 제주시 동제원길 80 (화북일동)",
"닥터김 동물병원","경기도 수원시 영통구 봉영로 1623, 124호 (영통동, 드림피아빌딩)","031-203-8277",
"동물병원 the 말랑","서울특별시 마포구 토정로 149, 2층 (상수동, 영재빌딩)","023327553",
"바로동물병원","광주광역시 남구 금화로 376 (주월동)","062-714-1755",
"동편동물병원","경기도 안양시 동안구 동편로27번길 7, 1층 107,108호 (관양동)","031-426-8661",
"도담도담동물병원","광주광역시 광산구 첨단중앙로 150 (쌍암동)","062-973-7579",
"다옴동물병원","서울특별시 강남구 광평로10길 50 (일원동, 청솔빌리지상가 23-25호, 33호)","02-2226-7975",
"포레동물병원","서울특별시 성동구 성수일로 33, 1층 (성수동1가, 정인숙보습학원)","02-468-7975",
"온천동물병원","부산광역시 동래구 아시아드대로 207 (온천동)","051-505-4088",
"수안동물병원(출장진료전문)","충청남도 아산시 둔포면 충무로 1779",
"라임동물병원","경상남도 김해시 진영읍 김해대로361번길 8 (굿프라임빌딩 2층 202호)","055-345-1612",
"현클리닉","제주특별자치도 서귀포시 남원읍 위미항구로 395-31, D동","064-764-0799",
"서재동물병원","대구광역시 달성군 다사읍 서재로 140","053-585-5225",
"FM 동물메디컬센터","경기도 고양시 덕양구 화중로 76, 102,103호 (화정동, 대감빌딩)","031-979-7975",
"양산 24시 S동물메디컬센터","경상남도 양산시 물금읍 증산역로 174, 201,202호 (일선프라자)","055-382-2475",
"웰빙동물병원","경기도 수원시 영통구 웰빙타운로 47, 104호,202호 (이의동)","031-212-5567",
"바론동물의료센터","서울특별시 동대문구 이문로 136, F2-7 F2-8호 (이문동, 이문동 웰츠타워)","385-4821,010-5156-62",
"펫앤유 24시 동물병원","경기도 고양시 덕양구 통일로 1128 (내유동)","031-962-8274",
"가나수산동물병원","경상남도 통영시 장좌로 63 (정량동, 우리수산약품)",
"해동가축병원","전라북도 군산시 중앙로 56 (장재동, 해동가축병원약품)","442-1593",
"로뎀동물병원","경기도 파주시 문산읍 방촌로 1636 (로뎀동물병원)","031-952-7576",
"웰니스클리닉 파주운정점","경기도 파주시 한울로 123 (동패동, 이마트운정점)","031-942-7524",
"호크마 동물병원","제주특별자치도 제주시 동제원길 80 (화북일동)",
"닥터김 동물병원","경기도 수원시 영통구 봉영로 1623, 124호 (영통동, 드림피아빌딩)","031-203-8277",
"동물병원 the 말랑","서울특별시 마포구 토정로 149, 2층 (상수동, 영재빌딩)","023327553",
"바로동물병원","광주광역시 남구 금화로 376 (주월동)","062-714-1755",
"동물병원 돌봄","경기도 성남시 분당구 서판교로 160, 101호 (판교동, 스타식스밸리)","8016-5559",
"부평종합고양이의료센터","인천광역시 부평구 부평대로 138, 206~207호 (부평동)","070-4849-1184",
"부평종합동물의료센터","인천광역시 부평구 부평대로 138, 208~210호 (부평동)","032-511-6836",
"광교24시 동물의료센터","경기도 용인시 수지구 광교중앙로 297, 102, 201~203호 (상현동)","0318937982",
"한국동물영상의학센터","서울특별시 중랑구 망우로 241, 지하1층 (중화동, 영해빌딩)","02-6215-3416",
"갈매동물병원","경기도 구리시 갈매중앙로 70, 202호 (갈매동, 이룸넘버원리치안)","031-529-5088",
"광교호수 동물병원","경기도 용인시 수지구 광교마을로 91, 102,103호 (상현동)","0312127515",
"조은동물병원","경기도 수원시 팔달구 화양로 21-2, 1층 (화서동)","031-242-7585",
"서재동물병원","대구광역시 달성군 다사읍 서재로 140","053-585-5225",
"FM 동물메디컬센터","경기도 고양시 덕양구 화중로 76, 102,103호 (화정동, 대감빌딩)","031-979-7975",
"양산 24시 S동물메디컬센터","경상남도 양산시 물금읍 증산역로 174, 201,202호 (일선프라자)","055-382-2475",
"웰빙동물병원","경기도 수원시 영통구 웰빙타운로 47, 104호,202호 (이의동)","031-212-5567",
"바론동물의료센터","서울특별시 동대문구 이문로 136, F2-7 F2-8호 (이문동, 이문동 웰츠타워)","385-4821,010-5156-62",
"펫앤유 24시 동물병원","경기도 고양시 덕양구 통일로 1128 (내유동)","031-962-8274",
"가나수산동물병원","경상남도 통영시 장좌로 63 (정량동, 우리수산약품)",
"해동가축병원","전라북도 군산시 중앙로 56 (장재동, 해동가축병원약품)","442-1593",
"로뎀동물병원","경기도 파주시 문산읍 방촌로 1636 (로뎀동물병원)","031-952-7576",
"웰니스클리닉 파주운정점","경기도 파주시 한울로 123 (동패동, 이마트운정점)","031-942-7524",
"호크마 동물병원","제주특별자치도 제주시 동제원길 80 (화북일동)",
"닥터김 동물병원","경기도 수원시 영통구 봉영로 1623, 124호 (영통동, 드림피아빌딩)","031-203-8277",
"동물병원 the 말랑","서울특별시 마포구 토정로 149, 2층 (상수동, 영재빌딩)","023327553",
"바로동물병원","광주광역시 남구 금화로 376 (주월동)","062-714-1755",
"동물병원 돌봄","경기도 성남시 분당구 서판교로 160, 101호 (판교동, 스타식스밸리)","8016-5559",
"부평종합고양이의료센터","인천광역시 부평구 부평대로 138, 206~207호 (부평동)","070-4849-1184",
"부평종합동물의료센터","인천광역시 부평구 부평대로 138, 208~210호 (부평동)","032-511-6836",
"광교24시 동물의료센터","경기도 용인시 수지구 광교중앙로 297, 102, 201~203호 (상현동)","0318937982",
"한국동물영상의학센터","서울특별시 중랑구 망우로 241, 지하1층 (중화동, 영해빌딩)","02-6215-3416",
"갈매동물병원","경기도 구리시 갈매중앙로 70, 202호 (갈매동, 이룸넘버원리치안)","031-529-5088",
"광교호수 동물병원","경기도 용인시 수지구 광교마을로 91, 102,103호 (상현동)","0312127515",
"조은동물병원","경기도 수원시 팔달구 화양로 21-2, 1층 (화서동)","031-242-7585",
"민 동물병원","광주광역시 동구 필문대로 197-1 (산수동)","225-0491",
"영재애견종합병원","광주광역시 동구 필문대로 130-1 (산수동)","527-8275",
"신세계 동물병원","광주광역시 동구 중앙로 150 (호남동)","226-7585",
"황제 동물병원","광주광역시 동구 의재로 27 (학동)","227-1023",
"현 동물병원","광주광역시 동구 남문로 730 (학동)","062-222-7585",
"숲속동물병원","인천광역시 중구 자연대로 40, 109호 (중산동, 비젼프라자II)","032-752-4575",
"신통방통 동물병원","인천광역시 계양구 계양대로 96 (작전동)",
"마이펫 동물병원","대전광역시 중구 계백로 1608 (유천동)","042-581-7555",
"로뎀동물병원","경기도 파주시 문산읍 방촌로 1636 (로뎀동물병원)","031-952-7576",
"웰니스클리닉 파주운정점","경기도 파주시 한울로 123 (동패동, 이마트운정점)","031-942-7524",
"호크마 동물병원","제주특별자치도 제주시 동제원길 80 (화북일동)",
"닥터김 동물병원","경기도 수원시 영통구 봉영로 1623, 124호 (영통동, 드림피아빌딩)","031-203-8277",
"동물병원 the 말랑","서울특별시 마포구 토정로 149, 2층 (상수동, 영재빌딩)","023327553",
"바로동물병원","광주광역시 남구 금화로 376 (주월동)","062-714-1755",
"동물병원 돌봄","경기도 성남시 분당구 서판교로 160, 101호 (판교동, 스타식스밸리)","8016-5559",
"부평종합고양이의료센터","인천광역시 부평구 부평대로 138, 206~207호 (부평동)","070-4849-1184",
"부평종합동물의료센터","인천광역시 부평구 부평대로 138, 208~210호 (부평동)","032-511-6836",
"광교24시 동물의료센터","경기도 용인시 수지구 광교중앙로 297, 102, 201~203호 (상현동)","0318937982",
"한국동물영상의학센터","서울특별시 중랑구 망우로 241, 지하1층 (중화동, 영해빌딩)","02-6215-3416",
"갈매동물병원","경기도 구리시 갈매중앙로 70, 202호 (갈매동, 이룸넘버원리치안)","031-529-5088",
"광교호수 동물병원","경기도 용인시 수지구 광교마을로 91, 102,103호 (상현동)","0312127515",
"조은동물병원","경기도 수원시 팔달구 화양로 21-2, 1층 (화서동)","031-242-7585",
